name,sells_surfboards,gives_lessons,latitude,longitude
Machine 7127,1,1,32.43896819,-97.41202912
Machine 7128,1,0,32.75105106,-95.4459121
Machine 7129,1,1,32.65259344,-98.23508572
Machine 7130,0,0,33.17652417,-95.29214869
Machine 7131,0,0,32.41041426,-95.58006044
Machine 7132,0,1,32.90820046,-96.73995032
Machine 7133,0,1,33.90260798,-96.9315548
Machine 7134,1,1,33.50234704,-95.72958122
Machine 7135,0,0,31.67663454,-96.69080067
Machine 7136,1,0,33.97111089,-96.48147786
Machine 7137,1,0,33.00527088,-96.06059258
Machine 7138,1,0,33.06324203,-97.7374846
Machine 7139,0,0,31.50506104,-96.88622025
Machine 7140,0,0,32.38431769,-97.60053165
Machine 7141,0,1,32.78600957,-95.11710254
Machine 7142,0,0,33.98826766,-96.29534013
Machine 7143,1,0,33.54850959,-97.1549048
Machine 7144,0,0,33.33137207,-97.45643483
Machine 7145,1,1,32.84716178,-97.21590691
Machine 7146,0,1,33.38870032,-98.10233271
Machine 7147,1,0,33.57936369,-96.86850398
Machine 7148,1,0,32.60593355,-96.92195448
Machine 7149,1,1,31.48703978,-97.47793662
Machine 7150,1,0,32.20998971,-96.72478625
Machine 7151,0,0,31.70881142,-95.66699264
Machine 7152,1,1,31.78534671,-97.49740628
Machine 7153,1,0,32.27504111,-96.45483174
Machine 7154,1,0,31.92260303,-96.73550586
Machine 7155,0,0,34.00663096,-97.2167264
Machine 7156,1,0,34.17208443,-97.02275267
Machine 7157,1,1,32.3285622,-97.83473239
Machine 7158,0,0,32.41544012,-97.97721488
Machine 7159,0,1,31.64165754,-96.99800739
Machine 7160,1,1,33.21339171,-96.41719344
Machine 7161,1,0,32.27898362,-98.11188453
Machine 7162,0,1,33.35752508,-96.93393224
Machine 7163,0,0,32.39589427,-97.21134632
Machine 7164,1,1,32.71017916,-96.96444111
Machine 7165,0,1,32.53520609,-97.83675008
Machine 7166,1,0,31.53012936,-97.42261041
Machine 7167,1,1,32.57970622,-96.41926079
Machine 7168,0,0,31.78887236,-97.49376768
Machine 7169,0,1,32.1968753,-98.15418191
Machine 7170,0,1,32.44326733,-95.43479617
Machine 7171,1,1,33.02352588,-96.31596554
Machine 7172,1,0,32.16549164,-97.66081147
Machine 7173,1,0,33.12944951,-96.80584206
Machine 7174,1,0,33.91885539,-96.61145894
Machine 7175,1,0,31.75460395,-97.82081309
Machine 7176,1,1,34.10261913,-97.19078094
Machine 7177,0,0,32.56696448,-95.80601929
Machine 7178,1,1,31.95561798,-96.18458825
Machine 7179,1,1,32.70095895,-96.90077884
Machine 7180,1,0,31.98676545,-95.89217873
Machine 7181,1,0,31.96131786,-97.3833962
Machine 7182,1,0,33.49129566,-97.27053811
Machine 7183,1,1,33.39569749,-96.11692004
Machine 7184,0,0,32.01404312,-98.11140961
Machine 7185,0,1,31.47321804,-97.16130356
Machine 7186,0,0,33.9825083,-97.69754282
Machine 7187,0,0,33.39115627,-98.10658538
Machine 7188,0,1,31.68591961,-95.69619528
Machine 7189,1,0,31.59376231,-96.71119791
Machine 7190,1,0,32.82295194,-96.61649529
Machine 7191,0,0,33.81520362,-95.77775961
Machine 7192,1,1,32.40604875,-96.08997208
Machine 7193,1,1,32.50842018,-95.48489145
Machine 7194,1,1,31.70490478,-96.80900997
Machine 7195,0,1,33.50665701,-96.37742101
Machine 7196,1,0,33.98862488,-96.98359443
Machine 7197,0,1,32.0205826,-95.90252301
Machine 7198,0,0,33.26881322,-96.25598155
Machine 7199,1,0,31.8804038,-97.9966
Machine 7200,1,0,33.33866533,-96.8743306
Machine 7201,0,0,32.3887253,-96.62960605
Machine 7202,1,0,33.46528069,-96.88325139
Machine 7203,1,0,32.07987548,-96.25799379
Machine 7204,0,1,32.62162414,-95.26506994
Machine 7205,0,1,32.11392433,-95.51345776
Machine 7206,0,1,33.47091831,-96.94856594
Machine 7207,1,1,33.41550702,-97.34712196
Machine 7208,1,1,31.89978688,-97.34291202
Machine 7209,1,0,32.98297212,-98.13669341
Machine 7210,1,1,32.29506174,-95.67819189
Machine 7211,1,1,34.07286616,-97.09753324
Machine 7212,1,1,33.32610857,-97.29779014
Machine 7213,1,0,33.75373631,-97.8500752
Machine 7214,0,0,32.98786243,-96.65552069
Machine 7215,1,1,31.86476354,-96.42866189
Machine 7216,1,0,32.42294661,-96.44493875
Machine 7217,1,0,33.55257838,-97.9846948
Machine 7218,1,1,32.68216635,-96.63081091
Machine 7219,1,1,33.79503831,-96.69079444
Machine 7220,1,1,33.07756128,-97.1403557
Machine 7221,1,0,33.42041995,-95.26203579
Machine 7222,0,1,32.08764565,-95.57710989
Machine 7223,1,0,33.10093326,-97.32789286
Machine 7224,1,0,34.14483723,-96.25828844
Machine 7225,0,0,32.802925,-96.91902171
Machine 7226,0,0,33.27349481,-97.39485897
Machine 7227,0,0,33.2649214,-95.68269708
Machine 7228,1,1,33.29760087,-96.90885285
Machine 7229,1,1,31.65677807,-96.08360522
Machine 7230,0,0,32.61269778,-95.09196533
Machine 7231,1,0,33.38404135,-96.11745422
Machine 7232,0,1,33.0353491,-97.04189852
Machine 7233,1,0,32.88766478,-98.20336636
Machine 7234,0,1,33.54963137,-97.32053087
Machine 7235,1,0,33.63594668,-95.50301387
Machine 7236,0,1,33.69852015,-95.71015753
Machine 7237,1,0,31.95081361,-96.40360395
Machine 7238,0,0,33.76702106,-97.10956067
Machine 7239,1,1,33.33658437,-97.48314051
Machine 7240,0,1,31.71217808,-96.8833658
Machine 7241,1,1,32.47641765,-95.56784046
Machine 7242,0,0,33.90184722,-96.73913016
Machine 7243,1,0,31.58530518,-96.96973841
Machine 7244,0,1,32.68189022,-98.33476141
Machine 7245,1,1,33.91668726,-97.79068198
Machine 7246,1,0,32.0148463,-97.63102595
Machine 7247,1,0,32.65690536,-95.70779687
Machine 7248,1,0,31.56167057,-97.11911895
Machine 7249,0,0,32.68652417,-95.15381454
Machine 7250,0,0,33.45274982,-96.67350806
Machine 7251,1,0,32.56279009,-96.08962847
Machine 7252,1,1,33.02770382,-96.73788671
Machine 7253,1,0,32.08608154,-97.46230314
Machine 7254,1,0,33.07705484,-98.08537977
Machine 7255,0,0,32.57032103,-96.27105587
Machine 7256,0,1,33.12966412,-97.12631195
Machine 7257,1,1,31.91056404,-97.48841285
Machine 7258,1,0,34.12189193,-96.48734791
Machine 7259,0,0,33.32085087,-96.81651069
Machine 7260,1,1,31.5642014,-96.36284134
Machine 7261,1,0,32.67182426,-95.64422702
Machine 7262,1,0,34.01323754,-97.0106446
Machine 7263,1,0,32.3243386,-97.54957263
Machine 7264,0,0,31.53417816,-97.20563705
Machine 7265,1,0,32.32675506,-97.25960318
Machine 7266,1,0,33.4381431,-96.33224414
Machine 7267,1,0,31.98969662,-97.18714047
Machine 7268,1,0,32.51038415,-95.46696593
Machine 7269,0,1,32.29852834,-98.31348185
Machine 7270,1,0,33.61849664,-97.84128969
Machine 7271,0,1,31.4375781,-96.99987644
Machine 7272,1,0,32.76271315,-97.49970822
Machine 7273,1,0,31.9692984,-97.57273661
Machine 7274,0,1,32.17730924,-96.67398242
Machine 7275,0,1,33.43483448,-95.48532842
Machine 7276,0,1,32.1471109,-95.33596075
Machine 7277,1,1,32.69939542,-96.95775785
Machine 7278,0,1,33.41116317,-95.60902301
Machine 7279,0,1,33.30906661,-98.16617681
Machine 7280,0,0,32.10115484,-96.94595463
Machine 7281,0,0,31.73620319,-96.43392161
Machine 7282,1,0,33.05660182,-96.99748529
Machine 7283,1,1,33.22638598,-96.30335878
Machine 7284,1,1,33.96286649,-97.60970163
Machine 7285,1,0,31.80949187,-97.84692668
Machine 7286,0,0,33.52728334,-97.38211101
Machine 7287,0,0,34.18520164,-96.62632014
Machine 7288,0,1,33.03435488,-96.40656285
Machine 7289,1,0,32.53994444,-95.77434815
Machine 7290,0,0,32.56518914,-96.13504065
Machine 7291,1,0,31.57015343,-96.73248
Machine 7292,1,0,32.08099613,-97.16869243
Machine 7293,1,1,33.56596758,-97.52393547
Machine 7294,0,1,33.64279183,-97.200591
Machine 7295,0,0,32.64520149,-95.19293369
Machine 7296,0,1,33.82364775,-96.86865434
Machine 7297,1,0,32.1140087,-97.50760663
Machine 7298,0,0,33.50182717,-97.79384653
Machine 7299,0,1,33.14862563,-96.79935566
Machine 7300,0,0,32.97355493,-95.43631739
Machine 7301,0,1,32.20908509,-97.44682416
Machine 7302,0,0,31.48089626,-97.37989309
Machine 7303,1,1,32.39247815,-97.35233232
Machine 7304,0,1,33.90439185,-97.11005854
Machine 7305,0,1,31.40808831,-96.82910109
Machine 7306,1,1,33.11077347,-96.91762857
Machine 7307,1,1,32.31495545,-96.78869178
Machine 7308,1,0,32.2066021,-97.00457499
Machine 7309,1,0,33.62645335,-95.42105109
Machine 7310,0,1,31.71017227,-97.57150334
Machine 7311,1,0,32.27088261,-96.30277904
Machine 7312,0,1,32.23938503,-96.90646674
Machine 7313,1,0,32.85642618,-96.37633037
Machine 7314,1,0,32.88672555,-96.17367831
Machine 7315,0,1,33.68171724,-97.41666529
Machine 7316,0,1,32.77278051,-96.92797346
Machine 7317,1,0,33.58529903,-95.45829228
Machine 7318,1,0,32.09686075,-95.82467787
Machine 7319,0,1,32.10964517,-97.45429309
Machine 7320,1,1,32.55412356,-95.25646279
Machine 7321,1,1,33.76830203,-97.9373358
Machine 7322,0,0,32.11820317,-95.60658861
Machine 7323,1,1,31.39423404,-96.48680814
Machine 7324,0,0,32.98698286,-98.21005621
Machine 7325,0,1,33.95403596,-96.33491708
Machine 7326,1,1,31.70105531,-97.84932653
Machine 7327,1,0,33.94573859,-95.8267
Machine 7328,0,1,31.74532033,-95.80762058
Machine 7329,1,0,31.9115618,-97.5776881
Machine 7330,0,0,33.5694728,-96.36328226
Machine 7331,1,0,32.57027352,-95.21408333
Machine 7332,0,0,31.65267507,-97.66507039
Machine 7333,0,0,32.06903261,-96.45025432
Machine 7334,1,1,31.64222333,-97.42301637
Machine 7335,1,0,32.50326238,-96.15630077
Machine 7336,1,0,32.48209963,-98.17025116
Machine 7337,1,0,31.96478265,-96.25570939
Machine 7338,0,1,32.06684521,-95.81776802
Machine 7339,0,1,33.28561376,-98.22698192
Machine 7340,0,0,33.61673548,-97.11254287
Machine 7341,1,0,32.21440422,-97.19198916
Machine 7342,0,0,33.93575412,-96.57867087
Machine 7343,0,0,33.92068945,-96.72041338
Machine 7344,1,0,33.18807022,-96.14617124
Machine 7345,1,1,31.98623616,-97.66375931
Machine 7346,1,0,33.53419494,-96.89247613
Machine 7347,0,1,32.80217005,-95.75070834
Machine 7348,1,1,33.68298771,-97.84858269
Machine 7349,1,1,33.45488305,-95.73896399
Machine 7350,0,0,31.56180114,-96.85031423
Machine 7351,0,1,32.22855871,-96.52435435
Machine 7352,1,0,32.89459814,-95.1952103
Machine 7353,0,1,32.04210576,-98.18986444
Machine 7354,1,0,32.63521632,-95.42505242
Machine 7355,1,0,32.57583031,-96.74276494
Machine 7356,0,1,31.53014587,-97.14859314
Machine 7357,1,0,32.23987325,-96.95924537
Machine 7358,0,1,31.96111145,-97.78236249
Machine 7359,0,0,33.41155562,-97.60030755
Machine 7360,0,0,33.31755041,-96.31455889
Machine 7361,0,0,33.4518549,-96.44544302
Machine 7362,1,0,31.49069708,-96.34428904
Machine 7363,0,1,32.9539212,-98.12252873
Machine 7364,1,0,33.76825549,-96.25180122
Machine 7365,1,1,33.52336545,-96.50143002
Machine 7366,0,1,32.22006782,-95.51003753
Machine 7367,1,0,32.64439734,-97.34450673
Machine 7368,1,1,31.81078815,-96.36834468
Machine 7369,0,0,32.56990755,-98.44523494
Machine 7370,1,0,33.89460296,-96.75392792
Machine 7371,0,1,32.77139599,-95.93435213
Machine 7372,0,0,33.30934101,-97.4750825
Machine 7373,1,1,33.34367063,-95.56539777
Machine 7374,1,1,32.21765239,-96.00045761
Machine 7375,0,0,32.17049497,-97.75394682
Machine 7376,0,0,31.74803345,-97.75107741
Machine 7377,0,1,32.62334035,-98.11873669
Machine 7378,1,1,32.48610747,-96.55876186
Machine 7379,0,0,33.7537286,-96.33199414
Machine 7380,1,0,32.62692434,-96.38978993
Machine 7381,1,0,31.70107262,-96.67545447
Machine 7382,1,1,33.62911957,-96.76734562
Machine 7383,1,1,34.04840387,-96.52824626
Machine 7384,0,0,31.95620292,-96.29681061
Machine 7385,1,0,32.80409941,-95.56040272
Machine 7386,0,1,33.50690895,-96.6211816
Machine 7387,0,1,32.80226402,-97.95386956
Machine 7388,0,0,31.78343743,-97.23189672
Machine 7389,0,0,32.7353959,-98.15936856
Machine 7390,0,0,32.06728574,-95.35540053
Machine 7391,0,0,33.19108991,-95.95198587
Machine 7392,0,0,33.38655747,-97.93494134
Machine 7393,0,0,31.67863328,-96.24934814
Machine 7394,0,1,31.74383099,-96.87765091
Machine 7395,0,0,32.85205946,-95.75843625
Machine 7396,1,1,32.8781612,-95.48738199
Machine 7397,1,1,33.1734313,-95.80249474
Machine 7398,1,1,33.52762855,-96.60885192
Machine 7399,0,0,32.72810017,-96.06388199
Machine 7400,0,0,33.44524131,-96.17769529
Machine 7401,0,0,33.68471398,-95.45533825
Machine 7402,0,0,31.97679665,-97.90969914
Machine 7403,1,0,32.86742619,-96.12078656
Machine 7404,0,0,32.28948664,-96.94695437
Machine 7405,1,1,33.69188588,-96.85108417
Machine 7406,0,1,33.21520123,-96.13824961
Machine 7407,1,0,33.66031625,-97.04933817
Machine 7408,1,1,32.82705202,-98.31202627
Machine 7409,1,0,31.79374907,-96.62274476
Machine 7410,1,1,33.03064621,-98.17223224
Machine 7411,1,0,31.98046089,-95.44953216
Machine 7412,1,1,32.06478672,-97.23304362
Machine 7413,0,0,32.68354693,-97.12823678
Machine 7414,0,0,33.00006085,-97.81427185
Machine 7415,0,1,33.19263595,-98.33899867
Machine 7416,0,1,32.96846178,-97.31297115
Machine 7417,1,1,31.87495465,-95.4701273
Machine 7418,0,0,32.78651511,-95.93648856
Machine 7419,1,1,33.83065175,-97.84293365
Machine 7420,0,1,31.44909366,-96.40670313
Machine 7421,1,0,32.96419095,-96.28375369
Machine 7422,1,1,34.14999856,-96.36237068
Machine 7423,0,0,31.50360717,-96.79406146
Machine 7424,1,1,32.58115563,-97.10395839
Machine 7425,0,1,31.80020694,-96.69196941
Machine 7426,1,0,32.57692189,-97.50589875
Machine 7427,1,0,34.13692256,-96.99031358
Machine 7428,1,1,34.11469523,-96.27643657
Machine 7429,0,1,32.55210698,-96.83061738
Machine 7430,1,0,33.92197439,-96.7525737
Machine 7431,1,0,34.15827186,-97.16679911
Machine 7432,0,1,33.47315994,-96.47751477
Machine 7433,0,0,32.40780439,-98.23468053
Machine 7434,0,0,31.61574081,-96.68959257
Machine 7435,0,1,31.89225529,-95.78489198
Machine 7436,1,0,31.74385726,-96.03119377
Machine 7437,0,1,34.09637076,-97.13033649
Machine 7438,1,1,33.35612795,-97.18648422
Machine 7439,0,1,31.97170579,-96.59024992
Machine 7440,0,1,32.63562863,-97.80090651
Machine 7441,1,0,33.00686816,-97.90365996
Machine 7442,0,1,33.20349439,-97.72243177
Machine 7443,1,1,32.74162968,-95.16097135
Machine 7444,1,0,32.40341917,-95.43770314
Machine 7445,1,1,33.27924791,-96.53563556
Machine 7446,0,0,33.3236435,-95.36442666
Machine 7447,0,1,33.0966242,-97.11205368
Machine 7448,1,1,32.37954951,-96.82331653
Machine 7449,1,0,34.02377392,-96.37197878
Machine 7450,1,1,33.12468539,-96.10610619
Machine 7451,1,1,33.35267958,-97.68788014
Machine 7452,0,0,33.75348681,-97.6243821
Machine 7453,1,1,32.12414753,-97.04423284
Machine 7454,1,0,31.36315987,-96.67366486
Machine 7455,1,0,33.79530162,-97.07755644
Machine 7456,1,1,32.99612701,-95.74405538
Machine 7457,1,1,32.26612751,-95.76968982
Machine 7458,1,0,32.00437035,-95.96474275
Machine 7459,1,0,33.38431659,-96.88279142
Machine 7460,0,0,31.69513059,-96.83138156
Machine 7461,1,1,32.39215123,-97.21399467
Machine 7462,1,0,33.84283095,-96.12660282
Machine 7463,1,0,32.13286144,-98.17408253
Machine 7464,0,0,33.22950091,-96.01093788
Machine 7465,0,0,32.98373045,-95.44794716
Machine 7466,0,0,32.40273999,-96.05506567
Machine 7467,1,1,33.2606415,-95.65070583
Machine 7468,0,1,32.7762187,-96.9550618
Machine 7469,0,0,32.42453306,-98.29581962
Machine 7470,1,1,33.31865047,-96.53961798
Machine 7471,1,0,31.99249804,-95.57611161
Machine 7472,0,0,32.63242562,-96.53898661
Machine 7473,0,1,31.42462237,-96.4895478
Machine 7474,1,1,33.3166384,-95.97451066
Machine 7475,0,0,32.80584946,-97.61703929
Machine 7476,0,0,31.91555222,-95.42232387
Machine 7477,1,1,32.9304787,-98.01894049
Machine 7478,0,0,32.6427275,-96.53660255
Machine 7479,1,1,31.8813388,-95.55263087
Machine 7480,0,1,33.05090986,-98.08544664
Machine 7481,0,0,32.23793191,-95.84116342
Machine 7482,1,1,33.24009773,-95.25430039
Machine 7483,0,1,33.65624693,-97.68508422
Machine 7484,1,0,31.4716302,-97.45425574
Machine 7485,0,0,33.46147594,-98.31230322
Machine 7486,0,0,34.01208423,-96.12471283
Machine 7487,1,1,32.63295087,-96.9777861
Machine 7488,1,0,32.86041359,-95.83519461
Machine 7489,1,1,33.64237517,-95.88477293
Machine 7490,1,1,33.63423509,-96.31253782
Machine 7491,1,0,32.80880026,-98.15366275
Machine 7492,1,0,31.92122886,-95.75964802
Machine 7493,1,0,32.6602081,-96.9610976
Machine 7494,0,1,32.92870613,-95.45957175
Machine 7495,1,0,32.14105228,-95.26599812
Machine 7496,1,1,31.41093041,-96.4538142
Machine 7497,0,1,33.10112866,-95.26259429
Machine 7498,1,0,31.50866773,-96.57751046
Machine 7499,0,0,31.89410319,-97.38879858
Machine 7500,0,0,32.96649608,-96.78769103
Machine 7501,0,0,32.65767972,-96.04695023
Machine 7502,1,0,32.44834968,-98.42462115
Machine 7503,0,0,32.55708135,-95.80274796
Machine 7504,0,1,32.68993801,-98.18704479
Machine 7505,0,0,32.37962207,-95.53973982
Machine 7506,1,1,33.71716327,-96.25640601
Machine 7507,1,1,32.51465168,-95.34285456
Machine 7508,1,0,33.4911225,-97.31680824
Machine 7509,0,0,32.33000513,-97.57937871
Machine 7510,1,0,32.41882767,-97.25661396
Machine 7511,1,1,31.74642849,-97.41190684
Machine 7512,1,0,32.91539788,-98.16935175
Machine 7513,0,0,32.83250954,-98.18279464
Machine 7514,0,0,33.13955908,-97.33963467
Machine 7515,0,0,33.29704613,-97.79039413
Machine 7516,0,0,33.84121494,-96.38288162
Machine 7517,1,1,32.81792625,-96.16526335
Machine 7518,1,1,31.3848536,-96.4170518
Machine 7519,0,1,33.82584053,-96.41375873
Machine 7520,0,0,31.71712222,-97.10192434
Machine 7521,0,0,33.61964039,-97.02119099
Machine 7522,0,1,33.47513569,-96.94177865
Machine 7523,1,1,32.21029888,-96.69310407
Machine 7524,1,0,31.97693862,-96.8927492
Machine 7525,1,0,32.41870335,-96.11466692
Machine 7526,0,0,32.06641928,-98.19876614
Machine 7527,1,1,32.01007218,-96.6012571
Machine 7528,0,1,33.24451123,-96.69448357
Machine 7529,1,1,33.58399143,-96.9180349
Machine 7530,1,0,32.26516653,-96.73597481
Machine 7531,1,0,32.56541935,-98.39255412
Machine 7532,0,1,31.83663893,-95.79520193
Machine 7533,1,1,32.08138266,-97.49607861
Machine 7534,0,0,32.01437781,-97.03218918
Machine 7535,1,0,31.61820353,-97.12325786
Machine 7536,1,0,32.50555484,-95.7942944
Machine 7537,1,1,33.69492824,-96.93472879
Machine 7538,0,1,31.5601593,-96.15329031
Machine 7539,0,0,32.02355243,-96.06125733
Machine 7540,0,0,32.30245712,-97.3055411
Machine 7541,1,0,31.73269876,-97.41333666
Machine 7542,1,0,31.87150678,-96.60306953
Machine 7543,0,1,31.82536315,-96.07410513
Machine 7544,0,0,34.00339003,-96.62527638
Machine 7545,0,0,31.62613881,-96.16520176
Machine 7546,0,0,32.62127636,-97.56652498
Machine 7547,1,1,32.84465227,-97.1676547
Machine 7548,1,1,31.39561939,-96.84853781
Machine 7549,1,0,33.43249779,-95.33890047
Machine 7550,0,1,32.01732472,-96.43424421
Machine 7551,0,0,33.41529773,-95.72558248
Machine 7552,1,1,32.4439516,-96.70691104
Machine 7553,1,1,34.02164985,-96.42998883
Machine 7554,0,1,33.58635236,-96.22721304
Machine 7555,1,0,31.84564402,-97.36916809
Machine 7556,0,0,31.91398283,-95.75614944
Machine 7557,0,0,33.12532745,-96.74079976
Machine 7558,1,1,32.59355514,-96.07334762
Machine 7559,0,1,33.78810262,-95.57900989
Machine 7560,0,0,32.24360142,-95.73039998
Machine 7561,1,0,33.01851721,-96.38489535
Machine 7562,1,1,33.22698748,-98.28443738
Machine 7563,0,1,32.59809295,-97.00376898
Machine 7564,1,1,33.78846891,-97.7881886
Machine 7565,1,1,31.5880681,-95.93908487
Machine 7566,1,1,32.55310749,-96.0712236
Machine 7567,0,0,32.63877248,-98.21786911
Machine 7568,1,0,32.92711954,-98.27410485
Machine 7569,1,1,32.26440537,-97.00303091
Machine 7570,0,1,32.53272727,-95.50791394
Machine 7571,1,1,33.49194162,-95.65491227
Machine 7572,0,1,31.84107576,-95.6789279
Machine 7573,1,0,31.44868319,-97.08102646
Machine 7574,0,0,32.19160583,-95.99184331
Machine 7575,1,1,33.33498696,-95.81108349
Machine 7576,1,1,33.47212017,-95.72355738
Machine 7577,0,0,33.762202,-97.60526366
Machine 7578,0,1,33.12315342,-98.24826597
Machine 7579,1,1,32.07853826,-95.81765308
Machine 7580,1,0,33.71535657,-95.59654996
Machine 7581,0,0,32.31588224,-97.89649846
Machine 7582,0,0,33.37081685,-96.88050164
Machine 7583,1,1,32.28001578,-97.90208132
Machine 7584,0,0,32.33725278,-96.45551246
Machine 7585,0,1,33.92209604,-96.40440355
Machine 7586,0,0,32.0088163,-96.18339801
Machine 7587,1,0,32.52340145,-98.38788297
Machine 7588,0,0,33.63943824,-97.17717457
Machine 7589,1,1,33.82118084,-96.25347606
Machine 7590,1,0,32.18078989,-96.40671445
Machine 7591,1,0,33.78292924,-95.60776165
Machine 7592,0,1,32.65276835,-95.31670777
Machine 7593,0,1,32.75876104,-95.75689486
Machine 7594,0,0,32.64191165,-96.33412683
Machine 7595,0,0,33.23337771,-95.15783325
Machine 7596,1,0,33.52109813,-97.90020817
Machine 7597,1,0,32.34961017,-95.3121436
Machine 7598,1,1,32.61212907,-97.42630957
Machine 7599,1,0,33.18267804,-95.73341211
Machine 7600,0,0,31.47846483,-96.88363328
Machine 7601,1,1,31.87775006,-95.79421128
Machine 7602,0,0,32.86182078,-97.9424591
Machine 7603,0,0,31.47408517,-97.26969391
Machine 7604,1,1,33.44249312,-96.03159845
Machine 7605,1,0,34.03607137,-96.18905583
Machine 7606,0,1,32.48372768,-95.85390714
Machine 7607,0,0,32.01784565,-97.11878474
Machine 7608,1,0,33.12108085,-96.6986766
Machine 7609,1,1,33.81169345,-96.40493967
Machine 7610,0,0,32.7684003,-95.53079948
Machine 7611,0,0,32.88397913,-95.88959976
Machine 7612,1,1,32.57830184,-97.705457
Machine 7613,1,0,33.74154561,-96.53263186
Machine 7614,1,0,33.29453387,-95.69357511
Machine 7615,0,0,31.6463096,-97.13436699
Machine 7616,1,1,32.84719288,-97.7481858
Machine 7617,0,0,31.51284421,-97.14991872
Machine 7618,0,0,33.48785533,-97.60765485
Machine 7619,1,0,33.36692063,-96.75319171
Machine 7620,0,1,32.11108807,-97.39617352
Machine 7621,1,1,33.53708544,-95.42043796
